medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
291486014	[m]ceruminous adenoma and adenocarcinoma	BB6A	409831000000100	924941000000112	BB6A.00	Any malignancy	2
313131000006113	[m]mucoepidermoid carcinoma	BB71	4079000	8016013	BB71.00	Any malignancy	2
291493013	[m]cystadenoma and carcinoma	BB80	408871000000109	962611000000117	BB80.00	Any malignancy	2
291495018	[m]cystadenocarcinoma nos	BB801	21008007	35315012	BB80100	Any malignancy	2
291496017	[m]cystadenoma or carcinoma nos	BB80z	438351000000100	917931000000118	BB80z00	Any malignancy	2
314551000006113	[m]ovarian cystadenoma or carcinoma	BB81-1	115217007	175973013	BB81.11	Any malignancy	2
291508010	"[m]serous cystadenocarcinoma, nos"	BB812	90725004	150347013	BB81200	Any malignancy	2
291510012	"[m]papillary cystadenocarcinoma, nos"	BB815	2735009	5624017	BB81500	Any malignancy	2
314971000006111	[m]papillary serous cystadenocarcinoma	BB818	90282004	149651017	BB81800	Any malignancy	2
316401000006117	[m]serous surface papillary carcinoma	BB81B	15674004	26562017	BB81B00	Any malignancy	2
291515019	[m]mucinous cystadenocarcinoma nos	BB81E	79143006	131325010	BB81E00	Any malignancy	2
315741000006117	[m]pseudomucinous adenocarcinoma	BB81E-1	79143006	131325010	BB81E11	Any malignancy	2
314921000006110	[m]papillary mucinous cystadenocarcinoma	BB81H	68880006	114406019	BB81H00	Any malignancy	2
291525012	[m]mucinous adenoma and adenocarcinoma	BB82	439271000000107	969921000000112	BB82.00	Any malignancy	2
313041000006119	[m]mucinous adenocarcinoma	BB821	72495009	120422012	BB82100	Any malignancy	2
307091000006117	[m]colloid adenocarcinoma	BB821-1	72495009	120425014	BB82111	Any malignancy	2
308951000006111	[m]gelatinous adenocarcinoma	BB821-2	72495009	120427018	BB82112	Any malignancy	2
313201000006110	[m]mucous adenocarcinoma	BB821-4	72495009	120431012	BB82114	Any malignancy	2
291526013	[m]mucinous adenoma or adenocarcinoma nos	BB82z	451121000000104	918011000000111	BB82z00	Any malignancy	2
313031000006112	[m]mucin-producing adenocarcinoma	BB84	900006	2585018	BB84.00	Any malignancy	2
316511000006118	[m]signet ring carcinoma	BB85	87737001	1235270019	BB85.00	Any malignancy	2
316531000006112	[m]signet ring cell carcinoma	BB850	87737001	145466017	BB85000	Any malignancy	2
312621000006112	[m]metastatic signet ring cell carcinoma	BB851	4305004	8252015	BB85100	Metastatic solid tumour	4
291528014	[m]signet ring carcinoma nos	BB85z	87737001	145466017	BB85z00	Any malignancy	2
310451000006116	"[m]intraductal carcinoma, noninfiltrating nos"	BB90	86616005	143630014	BB90.00	Any malignancy	2
310311000006110	[m]infiltrating duct carcinoma	BB91	82711006	137203014	BB91.00	Any malignancy	2
307631000006111	[m]duct carcinoma nos	BB91-1	82711006	137210015	BB91.11	Any malignancy	2
1232564019	[m]intraductal papillary adenocarcinoma with invasion	BB910	64524002	1232565018	BB91000	Any malignancy	2
1228259019	[m]infiltrating duct and lobular carcinoma	BB911	35232005	1228260012	BB91100	Any malignancy	2
307131000006115	"[m]comedocarcinoma, noninfiltrating"	BB92	78197004	1234227011	BB92.00	Any malignancy	2
291536017	[m]comedocarcinoma nos	BB93	722237009	3331293018	BB93.00	Any malignancy	2
310741000006110	[m]juvenile breast carcinoma	BB94	41919003	69948016	BB94.00	Any malignancy	2
316311000006112	[m]secretory breast carcinoma	BB94-1	41919003	69948016	BB94.11	Any malignancy	2
314091000006113	[m]noninfiltrating intraductal papillary adenocarcinoma	BB96	30566004	1227274015	BB96.00	Any malignancy	2
291538016	[m]medullary carcinoma nos	BB9B	32913002	54929015	BB9B.00	Any malignancy	2
306211000006118	[m]c cell carcinoma	BB9B-1	32913002	54929015	BB9B.11	Any malignancy	2
312161000006111	[m]medullary carcinoma with amyloid stroma	BB9C	128916007	207594012	BB9C.00	Any malignancy	2
312171000006116	[m]medullary carcinoma with lymphoid stroma	BB9D	85654004	141982018	BB9D.00	Any malignancy	2
311221000006116	[m]lobular carcinoma in situ	BB9E	77284006	128274014	BB9E.00	Any malignancy	2
291539012	[m]intraductal carcinoma and lobular carcinoma in situ	BB9E0	18680006	31495018	BB9E000	Any malignancy	2
291540014	[m]lobular carcinoma nos	BB9F	89740008	148778015	BB9F.00	Any malignancy	2
310321000006119	[m]infiltrating ductular carcinoma	BB9G	58477004	97180015	BB9G.00	Any malignancy	2
310341000006114	[m]inflammatory carcinoma	BB9H	32968003	55039019	BB9H.00	Any malignancy	2
314691000006115	"[m]paget's disease, breast"	BB9J-1	2985005	6068012	BB9J.11	Any malignancy	2
314671000006116	[m]paget's disease and infiltrating breast duct carcinoma	BB9K	82591005	137011013	BB9K.00	Any malignancy	2
1231363012	[m]paget's disease and intraductal carcinoma of breast	BB9K0	54666007	1231364018	BB9K000	Any malignancy	2
310411000006117	[m]intracystic carcinoma nos	BB9M	703545003	3009703013	BB9M.00	Any malignancy	2
304271000006116	[m]acinar cell carcinoma	BBA2	45410002	75705014	BBA2.00	Any malignancy	2
309281000006119	"[m]glioma, malignant"	BBb0	74532006	1788143011	BBb0.00	Any malignancy	2
304921000006113	[m]adenosquamous carcinoma	BBB0	59367005	98607018	BBB0.00	Any malignancy	2
309321000006113	[m]gliosarcoma	BBb0-2	35262004	58839017	BBb0.12	Any malignancy	2
304721000006111	[m]adenolymphoma	BBB1	20776008	34954010	BBB1.00	Any malignancy	2
304651000006112	[m]adenocarcinoma with squamous metaplasia	BBB2	15176003	25764014	BBB2.00	Any malignancy	2
304631000006117	[m]adenocarcinoma with cartilaginous and osseous metaplasia	BBB3	56484001	93930012	BBB3.00	Any malignancy	2
304641000006110	[m]adenocarcinoma with spindle cell metaplasia	BBB4	68358000	113546017	BBB4.00	Any malignancy	2
304621000006115	[m]adenocarcinoma with apocrine metaplasia	BBB5	22694002	38098018	BBB5.00	Any malignancy	2
317611000006119	"[m]thymoma, malignant"	BBB61	15949004	1221248015	BBB6100	Any malignancy	2
1235961012	[m]epithelial-myoepithelial carcinoma	BBB7	9618003	1235962017	BBB7.00	Any malignancy	2
309551000006112	"[m]granulosa cell tumour, malignant"	BBC4	18861007	1216079013	BBC4.00	Any malignancy	2
316441000006115	[m]sertoli cell carcinoma	BBCA	80091008	132879012	BBCA.00	Any malignancy	2
311091000006110	"[m]leydig cell tumour, malignant"	BBCC1	77870005	1216949016	BBCC100	Any malignancy	2
315101000006118	"[m]paraganglioma, malignant"	BBD1	9903002	1236006014	BBD1.00	Any malignancy	2
312361000006114	"[m]meningioma, malignant"	BBd2	78303004	129936017	BBd2.00	Any malignancy	2
310971000006117	[m]leptomeningeal sarcoma	BBd2-1	78303004	129936017	BBd2.11	Any malignancy	2
312391000006118	[m]meningothelial sarcoma	BBd2-2	78303004	129936017	BBd2.12	Any malignancy	2
315251000006110	"[m]phaeochromocytoma, malignant"	BBDA	29370006	1216299012	BBDA.00	Any malignancy	2
312331000006117	[m]meningeal sarcomatosis	BBdB	14494009	24634015	BBdB.00	Any malignancy	2
309351000006116	[m]glomangiosarcoma	BBDB	13875003	23653019	BBDB.00	Any malignancy	2
309361000006119	[m]glomoid sarcoma	BBDB-1	13875003	23654013	BBDB.11	Any malignancy	2
291588012	[m]naevi and melanomas	BBE	115223002	409173013	BBE..00	Any malignancy	2
403754010	[m]malignant melanoma nos	BBE1	2092003	4601016	BBE1.00	Any malignancy	2
312251000006118	[m]melanocarcinoma	BBE1-1	2092003	4601016	BBE1.11	Any malignancy	2
312281000006114	[m]melanoma nos	BBE1-2	115223002	1784646013	BBE1.12	Any malignancy	2
312291000006112	[m]melanosarcoma nos	BBE1-3	2092003	4601016	BBE1.13	Any malignancy	2
313651000006112	[m]naevocarcinoma	BBE1-4	2092003	4601016	BBE1.14	Any malignancy	2
1229572014	"[m]malignant melanoma, regressing"	BBE10	39896009	1229573016	BBE1000	Any malignancy	2
1231028010	"[m]desmoplastic melanoma, malignant"	BBE11	51757004	1231030012	BBE1100	Any malignancy	2
313931000006111	[m]neurofibrosarcoma	BBe2	404037002	1787961016	BBe2.00	Any malignancy	2
314051000006119	[m]nodular melanoma	BBE2	2142002	4703012	BBE2.00	Any malignancy	2
305741000006115	[m]balloon cell melanoma	BBE4	39274007	65865017	BBE4.00	Any malignancy	2
313801000006114	"[m]neurilemmoma, malignant"	BBe7	77418004	200661018	BBe7.00	Any malignancy	2
316211000006115	"[m]schwannoma, malignant"	BBe7-1	77418004	200661018	BBe7.11	Any malignancy	2
1216442018	"[m]triton tumour, malignant"	BBe9	354002	1216441013	BBe9.00	Any malignancy	2
305231000006118	[m]amelanotic melanoma	BBEA	70594002	117272014	BBEA.00	Any malignancy	2
311971000006113	[m]malignant melanoma in junctional naevus	BBEC	915007	199323019	BBEC.00	Any malignancy	2
1230100013	[m]malignant melanoma in hutchinson's melanotic freckle	BBEG	44474009	1230099017	BBEG.00	Any malignancy	2
310961000006112	[m]lentigo maligna melanoma	BBEG-1	302836005	444775014	BBEG.11	Any malignancy	2
1221446018	"[m]acral lentiginous melanoma, malignant"	BBEG0	16974005	1221445019	BBEG000	Any malignancy	2
317201000006115	[m]superficial spreading melanoma	BBEH	55320002	91969014	BBEH.00	Any malignancy	2
311951000006115	[m]malignant melanoma in giant pigmented naevus	BBEM	75931002	200557018	BBEM.00	Any malignancy	2
1235301017	[m]juvenila melanoma	BBEN-1	88082008	1235301017	BBEN.11	Any malignancy	2
308181000006118	[m]epithelioid cell melanoma	BBEP	37138001	61959010	BBEP.00	Any malignancy	2
291607010	[m]spindle cell melanoma nos	BBEQ	68827007	114326019	BBEQ.00	Any malignancy	2
316801000006119	"[m]spindle cell melanoma, type b"	BBES	40244008	1229623012	BBES.00	Any malignancy	2
312851000006119	[m]mixed epithelioid and spindle melanoma	BBET	50813003	84682017	BBET.00	Any malignancy	2
1216845011	"[m]blue naevus, malignant"	BBEV	67159000	1216845011	BBEV.00	Any malignancy	2
1234193010	[m]melanoma in situ	BBEX	77986002	129428017	BBEX.00	Any malignancy	2
291617017	[m]naevi or melanoma nos	BBEz	115223002	409173013	BBEz.00	Any malignancy	2
309511000006111	[m]granular cell tumours and alveolar soft part sarcoma	BBf	115243008	409497013	BBf..00	Any malignancy	2
291618010	[m]soft tissue tumours and sarcomas nos	BBF	115224008	409187013	BBF..00	Any malignancy	2
291622017	[m]sarcoma nos	BBF1	372151005	2672980015	BBF1.00	Any malignancy	2
1235321016	[m]alveolar soft part sarcoma	BBf2	88195001	1235321016	BBf2.00	Any malignancy	2
291623010	[m]sarcomatosis nos	BBF2	9395006	16467012	BBF2.00	Any malignancy	2
316821000006112	[m]spindle cell sarcoma	BBF3	9801004	17126017	BBF3.00	Any malignancy	2
1235290011	[m]giant cell sarcoma (except of bone)	BBF4	87992000	1235290011	BBF4.00	Any malignancy	2
315511000006111	[m]pleomorphic cell sarcoma	BBF4-1	87992000	145862011	BBF4.11	Any malignancy	2
316611000006117	[m]small cell sarcoma	BBF5	73506006	122057010	BBF5.00	Any malignancy	2
316131000006115	[m]round cell sarcoma	BBF5-1	73506006	122057010	BBF5.11	Any malignancy	2
308191000006115	[m]epithelioid cell sarcoma	BBF6	59238007	98410018	BBF6.00	Any malignancy	2
291624016	[m]soft tissue tumour or sarcoma nos	BBFz	115224008	409187013	BBFz.00	Any malignancy	2
291887011	"[m]lymphomas, nos or diffuse"	BBg	414628006	2535396014	BBg..00	Any malignancy	2
311481000006118	"[m]lymphomatous tumour, benign"	BBg0	189958005	291888018	BBg0.00	Any malignancy	2
311671000006118	[m]malignant lymphoma nos	BBg1	21964009	36846011	BBg1.00	Any malignancy	2
1231237017	[m]fibrosarcoma nos	BBG1	53654007	1231237017	BBG1.00	Any malignancy	2
311431000006119	[m]lymphoma nos	BBg1-1	21964009	36846011	BBg1.11	Any malignancy	2
291891018	"[m]malignant lymphoma, diffuse nos"	BBg10	115244002	2660332016	BBg1000	Any malignancy	2
311871000006119	"[m]malignant lymphoma, non hodgkin's type"	BBg2	1929004	1222276014	BBg2.00	Any malignancy	2
314061000006117	[m]non hodgkins lymphoma	BBg2-1	1929004	1222274012	BBg2.11	Any malignancy	2
291892013	"[m]malignant lymphoma, undifferentiated cell type nos"	BBg3	115244002	2660332016	BBg3.00	Any malignancy	2
308641000006117	[m]fibromyxosarcoma	BBG3	6250003	11380010	BBG3.00	Any malignancy	2
311911000006116	"[m]malignant lymphoma, stem cell type"	BBg4	189962004	291893015	BBg4.00	Any malignancy	2
291894014	"[m]malignant lymphoma, convoluted cell type nos"	BBg5	115244002	2660332016	BBg5.00	Any malignancy	2
311521000006118	[m]lymphosarcoma nos	BBg6	115244002	2660332016	BBg6.00	Any malignancy	2
1222289015	"[m]malignant lymphoma, lymphoplasmacytoid type"	BBg7	19340000	1222289015	BBg7.00	Any malignancy	2
1234197011	"[m]malignant lymphoma, immunoblastic type"	BBg8	450958009	2920534017	BBg8.00	Any malignancy	2
310281000006113	[m]infantile fibrosarcoma	BBG8	52040006	86627011	BBG8.00	Any malignancy	2
307251000006119	[m]congenital fibrosarcoma	BBG8-1	52040006	86628018	BBG8.11	Any malignancy	2
291900014	"[m]malignant lymphoma, centroblastic-centrocytic, diffuse"	BBgA	115244002	2660332016	BBgA.00	Any malignancy	2
291902018	"[m]malignant lymphoma, follicular centre cell nos"	BBgB	115244002	2660332016	BBgB.00	Any malignancy	2
291903011	"[m]malignant lymphoma, lymphocytic, well differentiated nos"	BBgC	115244002	2660332016	BBgC.00	Any malignancy	2
1222219012	[m]lymphocytic lymphoma nos	BBgC-1	115244002	2660332016	BBgC.11	Any malignancy	2
1222220018	[m]lymphocytic lymphosarcoma nos	BBgC-2	115244002	2660332016	BBgC.12	Any malignancy	2
311611000006110	"[m]malig lymphoma, lymphocytic, intermediate different nos"	BBgD	115244002	2660332016	BBgD.00	Any malignancy	2
291905016	"[m]malignant lymphoma, centrocytic"	BBgE	115244002	2660332016	BBgE.00	Any malignancy	2
311811000006111	"[m]malignant lymphoma, lymphocytic, poorly different nos"	BBgG	115244002	2660332016	BBgG.00	Any malignancy	2
311351000006119	[m]lymphoblastic lymphosarcoma nos	BBgG-1	115244002	2660332016	BBgG.11	Any malignancy	2
1222221019	[m]lymphoblastic lymphoma nos	BBgG-2	115244002	2660332016	BBgG.12	Any malignancy	2
311361000006117	[m]lymphoblastoma nos	BBgG-3	115244002	2660332016	BBgG.13	Any malignancy	2
291909010	[m]prolymphocytic lymphosarcoma	BBgH	115244002	2660332016	BBgH.00	Any malignancy	2
291910017	"[m]malignant lymphoma, centroblastic type nos"	BBgJ	115244002	2660332016	BBgJ.00	Any malignancy	2
308731000006118	"[m]fibroxanthoma, malignant"	BBGJ	34360000	1228166010	BBGJ.00	Any malignancy	2
1222222014	[m]germinoblastic sarcoma nos	BBgJ-1	115244002	2660332016	BBgJ.11	Any malignancy	2
376870016	[m]fibroxanthosarcoma	BBGJ-1	115225009	175981014	BBGJ.11	Any malignancy	2
311601000006112	"[m]malig lymphoma, follicular centre cell, non-cleaved nos"	BBgK	115244002	2660332016	BBgK.00	Any malignancy	2
1232576019	"[m]malignant lymphoma, small lymphocytic nos"	BBgL	64575004	1232576019	BBgL.00	Any malignancy	2
215912012	"[m]malignant lymphoma, small cleaved cell, diffuse"	BBgM	115244002	2660332016	BBgM.00	Any malignancy	2
215889013	[m]dermatofibrosarcoma nos	BBGM	76594008	127194014	BBGM.00	Any malignancy	2
311641000006114	"[m]malign lymphoma,lymphocytic,intermediate differn, diffuse"	BBgN	74654000	1233776011	BBgN.00	Any malignancy	2
1230828016	"[m]malignant lymphoma, mixed small and large cell, diffuse"	BBgP	50102004	1230828016	BBgP.00	Any malignancy	2
1232355013	[m]pigmented dermatofibrosarcoma protuberans	BBGP	62621002	1232356014	BBGP.00	Any malignancy	2
291913015	[m]malignant lymphomatous polyposis	BBgQ	74654000	123978016	BBgQ.00	Any malignancy	2
1230392016	"[m]malignant lymphoma, large cell, diffuse nos"	BBgR	46732000	1230392016	BBgR.00	Any malignancy	2
291914014	"[m]malignant lymphoma, large cell, cleaved, diffuse"	BBgS	115244002	2660332016	BBgS.00	Any malignancy	2
311801000006113	"[m]malignant lymphoma, large cell, noncleaved, diffuse"	BBgT	115244002	2660332016	BBgT.00	Any malignancy	2
311881000006116	"[m]malignant lymphoma, small cell, noncleaved, diffuse"	BBgV	115244002	2660332016	BBgV.00	Any malignancy	2
311441000006112	"[m]lymphoma, diffuse or nos"	BBgz	414628006	2535396014	BBgz.00	Any malignancy	2
315991000006111	[m]reticulosarcomas	BBh	189982000	291923012	BBh..00	Any malignancy	2
315951000006117	[m]reticulosarcoma nos	BBh0	189982000	291923012	BBh0.00	Any malignancy	2
1225879015	[m]myxosarcoma	BBH1	28351005	1225879015	BBH1.00	Any malignancy	2
315971000006110	"[m]reticulosarcoma, nodular"	BBh2	189985003	291926016	BBh2.00	Any malignancy	2
1221109014	[m]hodgkin's disease	BBj	14537002	1221109014	BBj..00	Any malignancy	2
309991000006111	[m]hodgkin's disease nos	BBj0	128930002	207613010	BBj0.00	Any malignancy	2
403760010	"[m]lymphogranuloma, malignant"	BBj0-1	128929007	207612017	BBj0.11	Any malignancy	2
291931019	"[m]hodgkin's disease, lymphocytic predominance"	BBj1	128799007	207303011	BBj1.00	Any malignancy	2
291638011	[m]liposarcoma nos	BBJ1	49430005	82332016	BBJ1.00	Any malignancy	2
308551000006116	[m]fibroliposarcoma	BBJ1-1	49430005	82332016	BBJ1.11	Any malignancy	2
291932014	"[m]hodgkin,s disease, lymphocytic predominance, diffuse"	BBj10	128799007	207303011	BBj1000	Any malignancy	2
1233285010	"[m]hodgkin,s disease, lymphocytic predominance, nodular"	BBj11	70600005	1233285010	BBj1100	Any malignancy	2
1229767019	"[m]hodgkin's disease, mixed cellularity"	BBj2	41529000	1229767019	BBj2.00	Any malignancy	2
311191000006111	"[m]liposarcoma, well differentiated type"	BBJ3	28655007	1225993011	BBJ3.00	Any malignancy	2
310071000006116	"[m]hodgkin's disease,lymphocytic depletion,diffuse fibrosis"	BBj4	16893006	1221432018	BBj4.00	Any malignancy	2
313541000006114	[m]myxoid liposarcoma	BBJ5	27849002	46609012	BBJ5.00	Any malignancy	2
313561000006113	[m]myxoliposarcoma	BBJ5-2	27849002	46610019	BBJ5.12	Any malignancy	2
215914013	"[m]hodgkin's disease, nodular sclerosis nos"	BBj6	52248008	198368015	BBj6.00	Any malignancy	2
316121000006118	[m]round cell liposarcoma	BBJ6	43296007	72232010	BBJ6.00	Any malignancy	2
310141000006111	"[m]hodgkin,s disease, nodular sclerosis, lymphocytic predom"	BBj60	45572000	1230240010	BBj6000	Any malignancy	2
