medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
772181000006112	insulin dependent diabetes mellitus - poor control	C1088	268519009	401531012	C108800	Diabetes (uncomplicated)	1
84661000006111	type i diabetes mellitus - poor control	C1088-1	444073006	2872487013	C108811	Diabetes (uncomplicated)	1
84291000006117	type 1 diabetes mellitus - poor control	C1088-2	444073006	2872487013	C108812	Diabetes (uncomplicated)	1
772151000006116	insulin dependent diabetes maturity onset	C1089	73211009	121589010	C108900	Diabetes (uncomplicated)	1
84671000006116	type i diabetes mellitus maturity onset	C1089-1	190372001	292551012	C108911	Diabetes (uncomplicated)	1
84301000006116	type 1 diabetes mellitus maturity onset	C1089-2	190372001	292553010	C108912	Diabetes (uncomplicated)	1
746791000006111	insulin-dependent diabetes without complication	C108A	111552007	178796018	C108A00	Diabetes (uncomplicated)	1
84831000006115	type i diabetes mellitus without complication	C108A-1	313435000	457325013	C108A11	Diabetes (uncomplicated)	1
771371000006118	insulin dependent diabetes mellitus with mononeuropathy	C108B	230577008	345492010	C108B00	Diabetes with end-organ damage	1
84721000006113	type i diabetes mellitus with mononeuropathy	C108B-1	420918009	2623031016	C108B11	Diabetes with end-organ damage	1
771401000006115	insulin dependent diabetes mellitus with polyneuropathy	C108C	49455004	82373015	C108C00	Diabetes with end-organ damage	1
84791000006110	type i diabetes mellitus with polyneuropathy	C108C-1	713705003	3297390014	C108C11	Diabetes with end-organ damage	1
771391000006117	insulin dependent diabetes mellitus with nephropathy	C108D	127013003	301016	C108D00	Diabetes with end-organ damage	1
84741000006118	type i diabetes mellitus with nephropathy	C108D-1	421893009	2623054013	C108D11	Diabetes with end-organ damage	1
771361000006113	insulin dependent diabetes mellitus with hypoglycaemic coma	C108E	237632004	356141011	C108E00	Diabetes (uncomplicated)	1
84711000006117	type i diabetes mellitus with hypoglycaemic coma	C108E-1	314771006	459163017	C108E11	Diabetes (uncomplicated)	1
84341000006119	type 1 diabetes mellitus with hypoglycaemic coma	C108E-2	314771006	459161015	C108E12	Diabetes (uncomplicated)	1
771341000006114	insulin dependent diabetes mellitus with diabetic cataract	C108F	43959009	73294018	C108F00	Diabetes with end-organ damage	1
84691000006115	type i diabetes mellitus with diabetic cataract	C108F-1	421920002	2967908016	C108F11	Diabetes with end-organ damage	1
772141000006118	insulin dependent diab mell with peripheral angiopathy	C108G	421895002	2618203015	C108G00	Diabetes with end-organ damage	1
771331000006116	insulin dependent diabetes mellitus with arthropathy	C108H	39710007	1229552016	C108H00	Diabetes with end-organ damage	1
84681000006118	type i diabetes mellitus with arthropathy	C108H-1	314893005	459294012	C108H11	Diabetes with end-organ damage	1
772131000006111	insulin dependent diab mell with neuropathic arthropathy	C108J	201724008	309740011	C108J00	Diabetes with end-organ damage	1
84761000006119	type i diabetes mellitus with neuropathic arthropathy	C108J-1	71771000119100	3010513018	C108J11	Diabetes with end-organ damage	1
84391000006111	type 1 diabetes mellitus with neuropathic arthropathy	C108J-2	71771000119100	3010513018	C108J12	Diabetes with end-organ damage	1
13751000006117	other specified diabetes mellitus with multiple comps	C108y	385041000000108	760111000000115	C108y00	Diabetes with end-organ damage	1
292565014	unspecified diabetes mellitus with multiple complications	C108z	385041000000108	760111000000115	C108z00	Diabetes with end-organ damage	1
280571000006116	non-insulin dependent diabetes mellitus	C109	44054006	493773010	C109.00	Diabetes (uncomplicated)	1
493773010	niddm - non-insulin dependent diabetes mellitus	C109-1	44054006	493773010	C109.11	Diabetes (uncomplicated)	1
84471000006119	type 2 diabetes mellitus	C109-2	44054006	197761014	C109.12	Diabetes (uncomplicated)	1
84841000006113	type ii diabetes mellitus	C109-3	44054006	493774016	C109.13	Diabetes (uncomplicated)	1
587521000006111	non-insulin-dependent diabetes mellitus with renal comps	C1090	420279001	3013392012	C109000	Diabetes with end-organ damage	1
84981000006114	type ii diabetes mellitus with renal complications	C1090-1	420279001	3013392012	C109011	Diabetes with end-organ damage	1
84611000006113	type 2 diabetes mellitus with renal complications	C1090-2	420279001	2618208012	C109012	Diabetes with end-organ damage	1
587111000006111	non-insulin-dependent diabetes mellitus with ophthalm comps	C1091	422099009	2967746019	C109100	Diabetes with end-organ damage	1
84951000006118	type ii diabetes mellitus with ophthalmic complications	C1091-1	422099009	2967746019	C109111	Diabetes with end-organ damage	1
84581000006117	type 2 diabetes mellitus with ophthalmic complications	C1091-2	422099009	2967746019	C109112	Diabetes with end-organ damage	1
280591000006115	non-insulin-dependent diabetes mellitus with neuro comps	C1092	421326000	3035455016	C109200	Diabetes with end-organ damage	1
84931000006113	type ii diabetes mellitus with neurological complications	C1092-1	421326000	2623027010	C109211	Diabetes with end-organ damage	1
84561000006110	type 2 diabetes mellitus with neurological complications	C1092-2	421326000	2623027010	C109212	Diabetes with end-organ damage	1
280581000006118	non-insulin-dependent diabetes mellitus with multiple comps	C1093	190388001	292578014	C109300	Diabetes with end-organ damage	1
84541000006111	type 2 diabetes mellitus with multiple complications	C1093-2	190388001	292577016	C109312	Diabetes with end-organ damage	1
280551000006114	non-insulin dependent diabetes mellitus with ulcer	C1094	190389009	292580015	C109400	Diabetes with end-organ damage	1
85001000006117	type ii diabetes mellitus with ulcer	C1094-1	190389009	292581016	C109411	Diabetes with end-organ damage	1
84631000006119	type 2 diabetes mellitus with ulcer	C1094-2	190389009	292579018	C109412	Diabetes with end-organ damage	1
281211000006117	non-insulin dependent diabetes mellitus with gangrene	C1095	421631007	2967779019	C109500	Diabetes with end-organ damage	1
84881000006119	type ii diabetes mellitus with gangrene	C1095-1	421631007	2967779019	C109511	Diabetes with end-organ damage	1
84511000006112	type 2 diabetes mellitus with gangrene	C1095-2	421631007	2967779019	C109512	Diabetes with end-organ damage	1
641581000006115	non-insulin-dependent diabetes mellitus with retinopathy	C1096	422034002	3035295017	C109600	Diabetes with end-organ damage	1
84991000006112	type ii diabetes mellitus with retinopathy	C1096-1	422034002	2967760017	C109611	Diabetes with end-organ damage	1
84621000006117	type 2 diabetes mellitus with retinopathy	C1096-2	422034002	2967760017	C109612	Diabetes with end-organ damage	1
281171000006119	non-insulin dependent diabetes mellitus - poor control	C1097	443694000	2842387018	C109700	Diabetes (uncomplicated)	1
84851000006110	type ii diabetes mellitus - poor control	C1097-1	443694000	2921019012	C109711	Diabetes (uncomplicated)	1
84481000006116	type 2 diabetes mellitus - poor control	C1097-2	443694000	2921019012	C109712	Diabetes (uncomplicated)	1
457328010	non-insulin-dependent diabetes mellitus without complication	C1099	313436004	457328010	C109900	Diabetes (uncomplicated)	1
85011000006119	type ii diabetes mellitus without complication	C1099-1	313436004	457330012	C109911	Diabetes (uncomplicated)	1
84641000006112	type 2 diabetes mellitus without complication	C1099-2	313436004	457329019	C109912	Diabetes (uncomplicated)	1
280521000006117	non-insulin dependent diabetes mellitus with mononeuropathy	C109A	420436000	2967756015	C109A00	Diabetes with end-organ damage	1
84901000006117	type ii diabetes mellitus with mononeuropathy	C109A-1	420436000	2967756015	C109A11	Diabetes with end-organ damage	1
280541000006112	non-insulin dependent diabetes mellitus with polyneuropathy	C109B	713706002	3297353013	C109B00	Diabetes with end-organ damage	1
84971000006111	type ii diabetes mellitus with polyneuropathy	C109B-1	713706002	3297353013	C109B11	Diabetes with end-organ damage	1
280531000006119	non-insulin dependent diabetes mellitus with nephropathy	C109C	420279001	3035432019	C109C00	Diabetes with end-organ damage	1
84921000006110	type ii diabetes mellitus with nephropathy	C109C-1	420279001	3013392012	C109C11	Diabetes with end-organ damage	1
84551000006113	type 2 diabetes mellitus with nephropathy	C109C-2	420279001	3035432019	C109C12	Diabetes with end-organ damage	1
280511000006113	non-insulin dependent diabetes mellitus with hypoglyca coma	C109D	719216001	3315456014	C109D00	Diabetes (uncomplicated)	1
84891000006116	type ii diabetes mellitus with hypoglycaemic coma	C109D-1	719216001	3316336015	C109D11	Diabetes (uncomplicated)	1
84521000006116	type 2 diabetes mellitus with hypoglycaemic coma	C109D-2	719216001	3316336015	C109D12	Diabetes (uncomplicated)	1
281161000006114	non-insulin depend diabetes mellitus with diabetic cataract	C109E	420756003	3035281015	C109E00	Diabetes with end-organ damage	1
84871000006117	type ii diabetes mellitus with diabetic cataract	C109E-1	420756003	2967753011	C109E11	Diabetes with end-organ damage	1
84501000006114	type 2 diabetes mellitus with diabetic cataract	C109E-2	420756003	2967753011	C109E12	Diabetes with end-organ damage	1
280561000006111	non-insulin-dependent d m with peripheral angiopath	C109F	314902007	459307013	C109F00	Diabetes with end-organ damage	1
84961000006116	type ii diabetes mellitus with peripheral angiopathy	C109F-1	314902007	459306016	C109F11	Diabetes with end-organ damage	1
84591000006119	type 2 diabetes mellitus with peripheral angiopathy	C109F-2	314902007	459308015	C109F12	Diabetes with end-organ damage	1
459309011	non-insulin dependent diabetes mellitus with arthropathy	C109G	314903002	459309011	C109G00	Diabetes with end-organ damage	1
84861000006112	type ii diabetes mellitus with arthropathy	C109G-1	314903002	459311019	C109G11	Diabetes with end-organ damage	1
84491000006118	type 2 diabetes mellitus with arthropathy	C109G-2	314903002	459310018	C109G12	Diabetes with end-organ damage	1
281181000006116	non-insulin dependent d m with neuropathic arthropathy	C109H	314904008	459314010	C109H00	Diabetes with end-organ damage	1
84941000006115	type ii diabetes mellitus with neuropathic arthropathy	C109H-1	314904008	459312014	C109H11	Diabetes with end-organ damage	1
84571000006115	type 2 diabetes mellitus with neuropathic arthropathy	C109H-2	314904008	459313016	C109H12	Diabetes with end-organ damage	1
840951000006119	insulin treated type 2 diabetes mellitus	C109J	237599002	2967820013	C109J00	Diabetes (uncomplicated)	1
1223148019	insulin treated non-insulin dependent diabetes mellitus	C109J-1	237599002	1223148019	C109J11	Diabetes (uncomplicated)	1
841351000006110	insulin treated type ii diabetes mellitus	C109J-2	237599002	1223147012	C109J12	Diabetes (uncomplicated)	1
850691000006118	hyperosmolar non-ketotic state in type 2 diabetes mellitus	C109K	395204000	1488898011	C109K00	Diabetes (uncomplicated)	1
719531000006118	malnutrition-related diabetes mellitus	C10A	75524006	125439011	C10A.00	Diabetes (uncomplicated)	1
719541000006111	malnutrition-related diabetes mellitus with coma	C10A0	420996007	2618229015	C10A000	Diabetes (uncomplicated)	1
292606016	malnutrition-related diabetes mellitus with ketoacidosis	C10A1	190406000	292606016	C10A100	Diabetes (uncomplicated)	1
719601000006110	malnutritn-relat diabetes melitus wth periph circul complctn	C10A5	190410002	292610018	C10A500	Diabetes with end-organ damage	1
616241000006112	diabetes mellitus induced by steroids	C10B	190447002	292667010	C10B.00	Diabetes (uncomplicated)	1
127051000006112	steroid induced diabetes mellitus without complication	C10B0	190416008	292616012	C10B000	Diabetes (uncomplicated)	1
483882011	diabetes mellitus autosomal dominant	C10C	609561005	2967884018	C10C.00	Diabetes (uncomplicated)	1
483886014	maturity onset diabetes in youth	C10C-1	609561005	2967884018	C10C.11	Diabetes (uncomplicated)	1
2476117016	maturity onset diabetes in youth type 1	C10C-2	609562003	2967867012	C10C.12	Diabetes (uncomplicated)	1
840971000006112	diabetes mellitus autosomal dominant type 2	C10D	237604008	356082013	C10D.00	Diabetes (uncomplicated)	1
356085010	maturity onset diabetes in youth type 2	C10D-1	237604008	356085010	C10D.11	Diabetes (uncomplicated)	1
197984010	type 1 diabetes mellitus	C10E	46635009	197984010	C10E.00	Diabetes (uncomplicated)	1
494564012	type i diabetes mellitus	C10E-1	46635009	494564012	C10E.11	Diabetes (uncomplicated)	1
77727018	insulin dependent diabetes mellitus	C10E-2	73211009	121589010	C10E.12	Diabetes (uncomplicated)	1
913451000006117	type 1 diabetes mellitus with renal complications	C10E0	421893009	2623054013	C10E000	Diabetes with end-organ damage	1
913441000006119	insulin-dependent diabetes mellitus with renal complications	C10E0-2	127013003	301016	C10E012	Diabetes with end-organ damage	1
913481000006113	type 1 diabetes mellitus with ophthalmic complications	C10E1	739681000	3698438014	C10E100	Diabetes with end-organ damage	1
913491000006111	type i diabetes mellitus with ophthalmic complications	C10E1-1	739681000	3537386015	C10E111	Diabetes with end-organ damage	1
913471000006110	insulin-dependent diabetes mellitus with ophthalmic comps	C10E1-2	25093002	42062018	C10E112	Diabetes with end-organ damage	1
913511000006117	type 1 diabetes mellitus with neurological complications	C10E2	421468001	3695401013	C10E200	Diabetes with end-organ damage	1
913501000006115	insulin-dependent diabetes mellitus with neurological comps	C10E2-2	422088007	2618195014	C10E212	Diabetes with end-organ damage	1
913541000006118	type 1 diabetes mellitus with multiple complications	C10E3	422228004	2967771016	C10E300	Diabetes with end-organ damage	1
913551000006116	type i diabetes mellitus with multiple complications	C10E3-1	422228004	2967771016	C10E311	Diabetes with end-organ damage	1
913531000006111	insulin dependent diabetes mellitus with multiple complicat	C10E3-2	385041000000108	760111000000115	C10E312	Diabetes with end-organ damage	1
429971019	unstable type 1 diabetes mellitus	C10E4	290002008	429971019	C10E400	Diabetes (uncomplicated)	1
429970018	unstable type i diabetes mellitus	C10E4-1	290002008	429970018	C10E411	Diabetes (uncomplicated)	1
429972014	unstable insulin dependent diabetes mellitus	C10E4-2	11530004	19931010	C10E412	Diabetes (uncomplicated)	1
292540012	type 1 diabetes mellitus with ulcer	C10E5	190368000	292540012	C10E500	Diabetes with end-organ damage	1
292538019	type i diabetes mellitus with ulcer	C10E5-1	190368000	292538019	C10E511	Diabetes with end-organ damage	1
913591000006110	insulin dependent diabetes mellitus with ulcer	C10E5-2	422183001	2623058011	C10E512	Diabetes with end-organ damage	1
292541011	type 1 diabetes mellitus with gangrene	C10E6	420825003	2623046011	C10E600	Diabetes with end-organ damage	1
292543014	type i diabetes mellitus with gangrene	C10E6-1	420825003	2623046011	C10E611	Diabetes with end-organ damage	1
913621000006112	insulin dependent diabetes mellitus with gangrene	C10E6-2	422275004	2616612015	C10E612	Diabetes with end-organ damage	1
913661000006118	type 1 diabetes mellitus with retinopathy	C10E7	420789003	2967894011	C10E700	Diabetes with end-organ damage	1
913671000006113	type i diabetes mellitus with retinopathy	C10E7-1	420789003	2967894011	C10E711	Diabetes with end-organ damage	1
913651000006115	insulin dependent diabetes mellitus with retinopathy	C10E7-2	4855003	9093013	C10E712	Diabetes with end-organ damage	1
292548017	type 1 diabetes mellitus - poor control	C10E8	444073006	2872487013	C10E800	Diabetes (uncomplicated)	1
292550013	type i diabetes mellitus - poor control	C10E8-1	444073006	2872487013	C10E811	Diabetes (uncomplicated)	1
913681000006111	insulin dependent diabetes mellitus - poor control	C10E8-2	268519009	401531012	C10E812	Diabetes (uncomplicated)	1
292553010	type 1 diabetes mellitus maturity onset	C10E9	190372001	292553010	C10E900	Diabetes (uncomplicated)	1
292551012	type i diabetes mellitus maturity onset	C10E9-1	190372001	292551012	C10E911	Diabetes (uncomplicated)	1
913711000006112	insulin dependent diabetes maturity onset	C10E9-2	73211009	121589010	C10E912	Diabetes (uncomplicated)	1
457326014	type 1 diabetes mellitus without complication	C10EA	313435000	457326014	C10EA00	Diabetes (uncomplicated)	1
457325013	type i diabetes mellitus without complication	C10EA-1	313435000	457325013	C10EA11	Diabetes (uncomplicated)	1
457327017	insulin-dependent diabetes without complication	C10EA-2	111552007	178796018	C10EA12	Diabetes (uncomplicated)	1
913781000006117	type 1 diabetes mellitus with mononeuropathy	C10EB	420918009	3697664014	C10EB00	Diabetes with end-organ damage	1
913811000006115	type 1 diabetes mellitus with polyneuropathy	C10EC	713705003	3297342019	C10EC00	Diabetes with end-organ damage	1
